game_id,game,date,time,round,phase,season_code,score_a,score_b,team_a,team_b,team_id_a,team_id_b,coach_a,coach_b,game_time,remaining_partial_time,referee_1,referee_2,referee_3,stadium,capacity,w_id,fouls_a,fouls_b,timeouts_a,timeouts_b,score_quarter_1_a,score_quarter_2_a,score_quarter_3_a,score_quarter_4_a,score_quarter_1_b,score_quarter_2_b,score_quarter_3_b,score_quarter_4_b,score_extra_time_1_a,score_extra_time_2_a,score_extra_time_3_a,score_extra_time_4_a,score_extra_time_1_b,score_extra_time_2_b,score_extra_time_3_b,score_extra_time_4_b
E2018_176,MIL-DAR,2019-02-08,20:45:00,22,REGULAR SEASON,E2018,90,78,AX ARMANI EXCHANGE OLIMPIA MILAN,DARUSSAFAKA TEKFEN ISTANBUL,MIL,DAR,"PIANIGIANI, SIMONE","ERNAK, BURAK SELCUK",40:00,00:00,"BOLTAUZER, MATEJ","PEERANDI, RAIN","ALIAGA, JORDI",MEDIOLANUM FORUM,8637,80,15,24,3,5,19,40,60,90,17,36,61,78,,,,,,,,
E2018_177,CSK-CAN,2019-02-21,18:00:00,23,REGULAR SEASON,E2018,107,85,CSKA MOSCOW,HERBALIFE GRAN CANARIA,CSK,CAN,"ITOUDIS, DIMITRIOS","GARCIA, VICTOR",40:00,00:00,"JOVCIC, MILIVOJE","BISSANG, JOSEPH","GELLER, RENAUD",MEGASPORT ARENA,5511,80,19,21,2,4,29,56,83,107,20,42,64,85,,,,,,,,
E2018_178,IST-OLY,2019-02-21,18:30:00,23,REGULAR SEASON,E2018,75,65,ANADOLU EFES ISTANBUL,OLYMPIACOS PIRAEUS,IST,OLY,"ATAMAN, HALIL ERGIN","BLATT, DAVID MICHAEL",40:00,00:00,"JAVOR, DAMIR","PEREZ, MIGUEL ANGEL","LAURINAVICIUS, JURGIS",SINAN ERDEM DOME.,10010,80,19,17,2,5,18,36,56,75,22,35,49,65,,,,,,,,
E2018_179,MIL-TEL,2019-02-21,20:45:00,23,REGULAR SEASON,E2018,87,83,AX ARMANI EXCHANGE OLIMPIA MILAN,MACCABI FOX TEL AVIV,MIL,TEL,"PIANIGIANI, SIMONE","SFAIROPOULOS, IOANNIS",40:00,00:00,"RYZHYK, BORYS","GARCIA, JUAN CARLOS","PANTHER, ANNE",MEDIOLANUM FORUM,10800,80,17,22,3,5,20,47,64,87,22,47,62,83,,,,,,,,
E2018_180,BAR-BAS,2019-02-21,21:00:00,23,REGULAR SEASON,E2018,77,67,FC BARCELONA LASSA,KIROLBET BASKONIA VITORIA-GASTEIZ,BAR,BAS,"PESIC, SVETISLAV","PERASOVIC, VELIMIR",40:00,00:00,"CHRISTODOULOU, CHRISTOS","PATERNICO, CARMELO","PETEK, SASO",PALAU BLAUGRANA,5638,80,19,21,2,4,22,46,62,77,9,26,45,67,,,,,,,,
E2018_181,DAR-ULK,2019-02-22,18:15:00,23,REGULAR SEASON,E2018,75,97,DARUSSAFAKA TEKFEN ISTANBUL,FENERBAHCE BEKO ISTANBUL,DAR,ULK,"ERNAK, BURAK SELCUK","OBRADOVIC, ZELJKO",40:00,00:00,"LATISEVS, OLEGS","JIMENEZ, BENJAMIN","FOUFIS, IOANNIS",VOLKSWAGEN ARENA ,4194,80,28,19,2,1,12,35,48,75,26,46,73,97,,,,,,,,
E2018_182,ZAL-BUD,2019-02-22,19:00:00,23,REGULAR SEASON,E2018,84,76,ZALGIRIS KAUNAS,BUDUCNOST VOLI PODGORICA,ZAL,BUD,"JASIKEVICIUS, SARUNAS","REPESA, JASMIN",40:00,00:00,"HIERREZUELO, DANIEL","PASTUSIAK, PIOTR","ROSSI, MICHELE",ZALGIRIO ARENA,14571,80,17,28,3,4,20,39,60,84,18,36,62,76,,,,,,,,
E2018_183,PAN-KHI,2019-02-22,20:00:00,23,REGULAR SEASON,E2018,94,85,PANATHINAIKOS OPAP ATHENS,KHIMKI MOSCOW REGION,PAN,KHI,"PITINO, RICHARD ANDREW","KURTINAITIS, RIMAS",40:00,00:00,"BELOSEVIC, ILIJA","PERUGA, CARLOS","NEDOVIC, MILAN",OLYMPIC SPORTS CENTER ATHENS,10036,80,19,24,2,4,33,65,78,94,21,50,67,85,,,,,,,,
E2018_184,MAD-MUN,2019-02-22,21:00:00,23,REGULAR SEASON,E2018,91,78,REAL MADRID,FC BAYERN MUNICH,MAD,MUN,"LASO, PABLO","RADONJIC, DEJAN",40:00,00:00,"LAMONICA, LUIGI","ROCHA, FERNANDO","BALAK, AMIT",WIZINK CENTER,10256,80,14,18,3,4,22,42,71,91,17,39,52,78,,,,,,,,
E2018_185,KHI-MIL,2019-02-28,18:00:00,24,REGULAR SEASON,E2018,88,90,KHIMKI MOSCOW REGION,AX ARMANI EXCHANGE OLIMPIA MILAN,KHI,MIL,"KURTINAITIS, RIMAS","PIANIGIANI, SIMONE",40:00,00:00,"HIERREZUELO, DANIEL","HORDOV, TOMISLAV","PETEK, SASO",ARENA MYTISHCHI,5234,80,18,21,4,3,25,54,73,88,20,45,65,90,,,,,,,,
E2018_186,ULK-IST,2019-02-28,18:45:00,24,REGULAR SEASON,E2018,84,66,FENERBAHCE BEKO ISTANBUL,ANADOLU EFES ISTANBUL,ULK,IST,"OBRADOVIC, ZELJKO","ATAMAN, HALIL ERGIN",40:00,00:00,"LOTTERMOSER, ROBERT","PERUGA, CARLOS","PASTUSIAK, PIOTR",ULKER SPORTS AND EVENT HALL,11690,80,20,12,2,2,20,43,57,84,17,29,47,66,,,,,,,,
E2018_187,TEL-DAR,2019-02-28,20:05:00,24,REGULAR SEASON,E2018,77,58,MACCABI FOX TEL AVIV,DARUSSAFAKA TEKFEN ISTANBUL,TEL,DAR,SFAIROPOULOS IOANNIS,"ERNAK, SELCUK",40:00,00:00,"PEREZ, MIGUEL ANGEL","JAVOR, DAMIR","THEPENIER, HUGUES",MENORA MIVTACHIM ARENA,10352,80,19,19,2,3,18,38,57,77,10,23,41,58,,,,,,,,
E2018_188,CAN-PAN,2019-02-28,21:00:00,24,REGULAR SEASON,E2018,80,99,HERBALIFE GRAN CANARIA,PANATHINAIKOS OPAP ATHENS,CAN,PAN,"GARCIA, VICTOR","PITINO, RICK",40:00,00:00,"RYZHYK, BORYS","LATISEVS, OLEGS","UDYANSKYY, EDUARD",GRAN CANARIA ARENA,3945,80,22,21,4,3,26,45,66,80,28,50,73,99,,,,,,,,
E2018_189,BUD-MUN,2019-03-01,19:00:00,24,REGULAR SEASON,E2018,75,89,BUDUCNOST VOLI PODGORICA,FC BAYERN MUNICH,BUD,MUN,"REPESA, JASMIN","RADONJIC, DEJAN",40:00,00:00,"CHRISTODOULOU, CHRISTOS","DIFALLAH, MEHDI","KOWALSKI, MARCIN",MORACA,5056,80,20,19,5,4,17,44,59,75,25,41,66,89,,,,,,,,
E2018_190,BAS-ZAL,2019-02-28,20:30:00,24,REGULAR SEASON,E2018,80,73,KIROLBET BASKONIA VITORIA-GASTEIZ,ZALGIRIS KAUNAS,BAS,ZAL,"PERASOVIC, VELIMIR","JASIKEVICIUS, SARUNAS",40:00,00:00,"RADOVIC, SRETEN","JOVCIC, MILIVOJE","ROCHA, FERNANDO",FERNANDO BUESA ARENA,10824,80,22,21,3,5,17,40,59,80,12,25,52,73,,,,,,,,
E2018_191,OLY-CSK,2019-03-01,20:30:00,24,REGULAR SEASON,E2018,81,97,OLYMPIACOS PIRAEUS,CSKA MOSCOW,OLY,CSK,"BLATT, DAVID MICHAEL","ITOUDIS, DIMITRIOS",40:00,00:00,"LAMONICA, LUIGI","GARCIA, JUAN CARLOS","MAJKIC, MARIO",PEACE AND FRIENDSHIP STADIUM,9500,80,19,29,5,2,23,50,64,81,21,51,72,97,,,,,,,,
E2018_192,BAR-MAD,2019-03-01,21:00:00,24,REGULAR SEASON,E2018,77,70,FC BARCELONA LASSA,REAL MADRID,BAR,MAD,"PESIC, SVETISLAV","LASO, PABLO",40:00,00:00,"BOLTAUZER, MATEJ","BELOSEVIC, ILIJA","MOGULKOC, EMIN",PALAU BLAUGRANA,7311,80,21,26,3,5,16,42,56,77,17,37,51,70,,,,,,,,
E2018_193,DAR-PAN,2019-03-07,18:15:00,25,REGULAR SEASON,E2018,67,91,DARUSSAFAKA TEKFEN ISTANBUL,PANATHINAIKOS OPAP ATHENS,DAR,PAN,"ERNAK, BURAK SELCUK","PITINO, RICHARD ANDREW",40:00,00:00,"LOTTERMOSER, ROBERT","BISSANG, JOSEPH","CORTES, CARLOS",VOLKSWAGEN ARENA ,2983,80,17,18,3,2,17,37,53,67,20,46,66,91,,,,,,,,
E2018_194,ZAL-CAN,2019-03-07,19:00:00,25,REGULAR SEASON,E2018,98,64,ZALGIRIS KAUNAS,HERBALIFE GRAN CANARIA,ZAL,CAN,"JASIKEVICIUS, SARUNAS","GARCIA, VICTOR",40:00,00:00,"BELOSEVIC, ILIJA","BOLTAUZER, MATEJ","BALAK, AMIT",ZALGIRIO ARENA,13569,80,19,20,2,4,25,46,77,98,10,27,45,64,,,,,,,,
E2018_195,MUN-TEL,2019-03-07,20:30:00,25,REGULAR SEASON,E2018,70,77,FC BAYERN MUNICH,MACCABI FOX TEL AVIV,MUN,TEL,"RADONJIC, DEJAN","SFAIROPOULOS, IOANNIS",40:00,00:00,"JIMENEZ, BENJAMIN","PASTUSIAK, PIOTR","PETEK, SASO",AUDI DOME,6112,80,17,21,5,4,17,31,47,70,18,33,58,77,,,,,,,,
E2018_196,MAD-ULK,2019-03-07,21:00:00,25,REGULAR SEASON,E2018,101,86,REAL MADRID,FENERBAHCE BEKO ISTANBUL,MAD,ULK,"LASO, PABLO","OBRADOVIC, ZELJKO",40:00,00:00,"CHRISTODOULOU, CHRISTOS","PATERNICO, CARMELO","HORDOV, TOMISLAV",WIZINK CENTER,11471,80,19,22,3,4,27,52,77,101,25,45,61,86,,,,,,,,
E2018_197,CSK-MIL,2019-03-08,18:00:00,25,REGULAR SEASON,E2018,101,95,CSKA MOSCOW,AX ARMANI EXCHANGE OLIMPIA MILAN,CSK,MIL,"ITOUDIS, DIMITRIOS","PIANIGIANI, SIMONE",40:00,00:00,"RADOVIC, SRETEN","PEREZ, MIGUEL ANGEL","TRAWICKI, TOMASZ",MEGASPORT ARENA,6142,80,23,24,4,3,27,51,76,101,24,43,66,95,,,,,,,,
E2018_198,IST-BAR,2019-03-08,18:30:00,25,REGULAR SEASON,E2018,92,70,ANADOLU EFES ISTANBUL,FC BARCELONA LASSA,IST,BAR,"ATAMAN, HALIL ERGIN","PESIC, SVETISLAV",40:00,00:00,"JOVCIC, MILIVOJE","ROCHA, FERNANDO","LAURINAVICIUS, JURGIS",SINAN ERDEM DOME.,14161,80,20,19,3,5,24,42,64,92,12,31,53,70,,,,,,,,
E2018_199,BUD-OLY,2019-03-08,19:00:00,25,REGULAR SEASON,E2018,76,89,BUDUCNOST VOLI PODGORICA,OLYMPIACOS PIRAEUS,BUD,OLY,"REPESA, JASMIN","BLATT, DAVID",40:00,00:00,"RYZHYK, BORYS","PERUGA, CARLOS","SUKYS, ARTURAS",MORACA,4854,80,18,18,4,4,21,34,54,76,27,51,73,89,,,,,,,,
E2018_200,BAS-KHI,2019-03-08,20:30:00,25,REGULAR SEASON,E2018,104,86,KIROLBET BASKONIA VITORIA-GASTEIZ,KHIMKI MOSCOW REGION,BAS,KHI,"PERASOVIC, VELIMIR","KURTINAITIS, RIMAS",40:00,00:00,"LAMONICA, LUIGI","JAVOR, DAMIR","PANTHER, ANNE",FERNANDO BUESA ARENA,10739,80,21,23,3,3,22,40,78,104,17,41,57,86,,,,,,,,
E2018_201,KHI-MAD,2019-03-14,18:00:00,26,REGULAR SEASON,E2018,75,100,KHIMKI MOSCOW REGION,REAL MADRID,KHI,MAD,"KURTINAITIS, RIMAS","LASO, PABLO",40:00,00:00,"RYZHYK, BORYS","JOVCIC, MILIVOJE","LAURINAVICIUS, JURGIS",ARENA MYTISHCHI,6456,80,26,17,4,2,22,38,50,75,24,51,70,100,,,,,,,,
E2018_202,ZAL-MUN,2019-03-14,19:00:00,26,REGULAR SEASON,E2018,85,79,ZALGIRIS KAUNAS,FC BAYERN MUNICH,ZAL,MUN,"JASIKEVICIUS, SARUNAS","RADONJIC, DEJAN",40:00,00:00,"PEREZ, MIGUEL ANGEL","PATERNICO, CARMELO","NEDOVIC, MILAN",ZALGIRIO ARENA,14788,80,21,19,5,4,22,48,69,85,20,35,53,79,,,,,,,,
E2018_203,TEL-IST,2019-03-14,20:05:00,26,REGULAR SEASON,E2018,71,79,MACCABI FOX TEL AVIV,ANADOLU EFES ISTANBUL,TEL,IST,"SFAIROPOULOS, IOANNIS","ATAMAN, ERGIN",40:00,00:00,"HIERREZUELO, DANIEL","PUKL,SASA","ROSSI, MICHELE",MENORA MIVTACHIM ARENA,10352,80,18,14,5,3,18,41,58,71,13,39,58,79,,,,,,,,
E2018_204,MIL-OLY,2019-03-14,20:45:00,26,REGULAR SEASON,E2018,66,57,AX ARMANI EXCHANGE OLIMPIA MILAN,OLYMPIACOS PIRAEUS,MIL,OLY,"PIANIGIANI, SIMONE","BLATT, DAVID MICHAEL",40:00,00:00,"LOTTERMOSER, ROBERT","PEREZ, EMILIO","SILVA, SERGIO",MEDIOLANUM FORUM,10419,80,15,15,2,4,19,23,49,66,10,23,39,57,,,,,,,,
E2018_205,CAN-DAR,2019-03-14,21:30:00,26,REGULAR SEASON,E2018,84,64,HERBALIFE GRAN CANARIA,DARUSSAFAKA TEKFEN ISTANBUL,CAN,DAR,"MARTINEZ, PEDRO","ERNAK, SELCUK",40:00,00:00,"ROCHA, FERNANDO","GKONTAS, SPIROS","VOJINOVIC, MILIJA",GRAN CANARIA ARENA,3648,80,23,17,3,1,15,37,60,84,18,30,47,64,,,,,,,,
E2018_206,CSK-PAN,2019-03-15,18:00:00,26,REGULAR SEASON,E2018,77,78,CSKA MOSCOW,PANATHINAIKOS OPAP ATHENS,CSK,PAN,"ITOUDIS, DIMITRIOS","PITINO, RICK",40:00,00:00,"BOLTAUZER, MATEJ","MOGULKOC, EMIN","ZAMOJSKI, JAKUB",MEGASPORT ARENA,6410,80,23,24,4,3,20,41,59,77,18,35,58,78,,,,,,,,
E2018_207,ULK-BAR,2019-03-15,18:45:00,26,REGULAR SEASON,E2018,88,82,FENERBAHCE BEKO ISTANBUL,FC BARCELONA LASSA,ULK,BAR,"OBRADOVIC, ZELJKO","PESIC, SVETISLAV",40:00,00:00,"LAMONICA, LUIGI","RADOVIC, SRETEN","VILIUS, GYTIS",ULKER SPORTS AND EVENT HALL,12628,80,27,23,3,5,16,37,52,88,23,38,61,82,,,,,,,,
E2018_208,BAS-BUD,2019-03-15,20:30:00,26,REGULAR SEASON,E2018,82,62,KIROLBET BASKONIA VITORIA-GASTEIZ,BUDUCNOST VOLI PODGORICA,BAS,BUD,"PERASOVIC, VELIMIR","REPESA, JASMIN",40:00,00:00,"LATISEVS, OLEGS","KOROMILAS, ELIAS","VYKLICKY, ROBERT",FERNANDO BUESA ARENA,9963,80,17,15,2,4,23,39,64,82,15,34,49,62,,,,,,,,
E2018_209,IST-CSK,2019-03-19,18:00:00,27,REGULAR SEASON,E2018,78,80,ANADOLU EFES ISTANBUL,CSKA MOSCOW,IST,CSK,"ATAMAN, HALIL ERGIN","ITOUDIS, DIMITRIOS",40:00,00:00,"JAVOR, DAMIR","PEREZ, EMILIO","BISSANG, JOSEPH",SINAN ERDEM DOME.,14258,80,20,17,5,5,20,35,58,78,15,40,61,80,,,,,,,,
E2018_210,ULK-BUD,2019-03-19,18:45:00,27,REGULAR SEASON,E2018,76,67,FENERBAHCE BEKO ISTANBUL,BUDUCNOST VOLI PODGORICA,ULK,BUD,"OBRADOVIC, ZELJKO","REPESA, JASMIN",40:00,00:00,"PEREZ, MIGUEL ANGEL","ROCHA, FERNANDO","UDYANSKYY, EDUARD",ULKER SPORTS AND EVENT HALL,7738,80,23,25,2,4,19,36,58,76,16,39,58,67,,,,,,,,
E2018_211,OLY-MUN,2019-03-19,20:00:00,27,REGULAR SEASON,E2018,89,69,OLYMPIACOS PIRAEUS,FC BAYERN MUNICH,OLY,MUN,"BLATT, DAVID MICHAEL","RADONJIC, DEJAN",40:00,00:00,"HIERREZUELO, DANIEL","HORDOV, TOMISLAV","VYKLICKY, ROBERT",PEACE AND FRIENDSHIP STADIUM,5000,80,17,19,3,3,20,50,72,89,10,31,48,69,,,,,,,,
E2018_212,BAR-CAN,2019-03-19,21:00:00,27,REGULAR SEASON,E2018,93,64,FC BARCELONA LASSA,HERBALIFE GRAN CANARIA,BAR,CAN,"PESIC, SVETISLAV","MARTINEZ, PEDRO",40:00,00:00,"CHRISTODOULOU, CHRISTOS","PASTUSIAK, PIOTR","RADOJKOVIC, JOSIP",PALAU BLAUGRANA,5312,80,17,18,2,3,22,38,63,93,19,35,46,64,,,,,,,,
E2018_213,DAR-KHI,2019-03-20,18:15:00,27,REGULAR SEASON,E2018,91,85,DARUSSAFAKA TEKFEN ISTANBUL,KHIMKI MOSCOW REGION,DAR,KHI,"ERNAK, BURAK SELCUK","KURTINAITIS, RIMAS",40:00,00:00,"GARCIA, JUAN CARLOS","SILVA, SERGIO","BAUMANIS, INGUS",VOLKSWAGEN ARENA ,0,80,21,21,4,5,17,48,63,91,23,46,65,85,,,,,,,,
E2018_214,PAN-BAS,2019-03-20,20:00:00,27,REGULAR SEASON,E2018,72,70,PANATHINAIKOS OPAP ATHENS,KIROLBET BASKONIA VITORIA-GASTEIZ,PAN,BAS,"PITINO, RICHARD ANDREW","PERASOVIC, VELIMIR",40:00,00:00,"BELOSEVIC, ILIJA","PATERNICO, CARMELO","DIFALLAH, MEHDI",OLYMPIC SPORTS CENTER ATHENS,16513,80,17,20,2,5,26,48,56,72,10,27,48,70,,,,,,,,
E2018_215,TEL-ZAL,2019-03-20,20:05:00,27,REGULAR SEASON,E2018,83,85,MACCABI FOX TEL AVIV,ZALGIRIS KAUNAS,TEL,ZAL,"SFAIROPOULOS, IOANNIS","JASIKEVICIUS, SARUNAS",40:00,00:00,"LAMONICA, LUIGI","MOGULKOC, EMIN","ALIAGA, JORDI",MENORA MIVTACHIM ARENA,0,80,23,24,4,5,23,45,59,83,19,36,57,85,,,,,,,,
E2018_216,MAD-MIL,2019-03-20,21:00:00,27,REGULAR SEASON,E2018,92,89,REAL MADRID,AX ARMANI EXCHANGE OLIMPIA MILAN,MAD,MIL,"LASO, PABLO","PIANIGIANI, SIMONE",40:00,00:00,"PUKL,SASA","KOROMILAS, ELIAS","MANTYLA, PETRI",WIZINK CENTER,8978,80,22,19,4,5,19,50,74,92,33,56,75,89,,,,,,,,
E2018_217,CSK-ULK,2019-03-21,18:00:00,28,REGULAR SEASON,E2018,70,68,CSKA MOSCOW,FENERBAHCE BEKO ISTANBUL,CSK,ULK,"ITOUDIS, DIMITRIOS","OBRADOVIC, ZELJKO",40:00,00:00,"LOTTERMOSER, ROBERT","LATISEVS, OLEGS","JIMENEZ, BENJAMIN",MEGASPORT ARENA,10762,80,21,20,5,5,14,36,52,70,18,35,48,68,,,,,,,,
E2018_218,BUD-IST,2019-03-21,20:00:00,28,REGULAR SEASON,E2018,84,91,BUDUCNOST VOLI PODGORICA,ANADOLU EFES ISTANBUL,BUD,IST,"REPESA, JASMIN","ATAMAN, ERGIN",40:00,00:00,"CHRISTODOULOU, CHRISTOS","BALAK, AMIT","AMBROSOV, MYKOLA",MORACA,4756,80,23,19,5,4,19,40,58,84,27,53,71,91,,,,,,,,
E2018_219,MUN-BAR,2019-03-21,20:00:00,28,REGULAR SEASON,E2018,73,71,FC BAYERN MUNICH,FC BARCELONA LASSA,MUN,BAR,"RADONJIC, DEJAN","PESIC, SVETISLAV",40:00,00:00,"RYZHYK, BORYS","JAVOR, DAMIR","VOJINOVIC, MILIJA",AUDI DOME,6500,80,19,20,5,5,18,32,49,73,19,36,56,71,,,,,,,,
E2018_220,CAN-OLY,2019-03-21,21:30:00,28,REGULAR SEASON,E2018,90,67,HERBALIFE GRAN CANARIA,OLYMPIACOS PIRAEUS,CAN,OLY,"MARTINEZ, PEDRO","BLATT, DAVID MICHAEL",40:00,00:00,"RADOVIC, SRETEN","PANTHER, ANNE","GELLER, RENAUD",GRAN CANARIA ARENA,4914,80,23,17,2,4,19,40,69,90,16,30,46,67,,,,,,,,
E2018_221,KHI-TEL,2019-03-22,18:00:00,28,REGULAR SEASON,E2018,71,76,KHIMKI MOSCOW REGION,MACCABI FOX TEL AVIV,KHI,TEL,"KURTINAITIS, RIMAS","SFAIROPOULOS, IOANNIS",40:00,00:00,"PEREZ, MIGUEL ANGEL","ROCHA, FERNANDO","NEDOVIC, MILAN",ARENA MYTISHCHI,4901,80,16,21,4,5,24,39,55,71,15,40,59,76,,,,,,,,
E2018_222,ZAL-DAR,2019-03-22,19:00:00,28,REGULAR SEASON,E2018,94,67,ZALGIRIS KAUNAS,DARUSSAFAKA TEKFEN ISTANBUL,ZAL,DAR,"JASIKEVICIUS, SARUNAS","ERNAK, BURAK SELCUK",40:00,00:00,"HIERREZUELO, DANIEL","MAJKIC, MARIO","THEPENIER, HUGUES",ZALGIRIO ARENA,15178,80,18,23,2,1,22,49,68,94,18,30,46,67,,,,,,,,
E2018_223,BAS-MAD,2019-03-22,20:30:00,28,REGULAR SEASON,E2018,86,76,KIROLBET BASKONIA VITORIA-GASTEIZ,REAL MADRID,BAS,MAD,"PERASOVIC, VELIMIR","LASO, PABLO",40:00,00:00,"BOLTAUZER, MATEJ","MOGULKOC, EMIN","VILIUS, GYTIS",FERNANDO BUESA ARENA,12782,80,21,22,4,4,22,39,64,86,18,36,53,76,,,,,,,,
E2018_224,MIL-PAN,2019-03-22,20:45:00,28,REGULAR SEASON,E2018,83,95,AX ARMANI EXCHANGE OLIMPIA MILAN,PANATHINAIKOS OPAP ATHENS,MIL,PAN,"PIANIGIANI, SIMONE","PITINO, RICHARD ANDREW",40:00,00:00,"GARCIA, JUAN CARLOS","JOVCIC, MILIVOJE","KARTAL, ERSAN",PALABANCODESIO,6838,80,20,21,4,4,20,47,64,83,23,44,72,95,,,,,,,,
E2018_225,PAN-MAD,2019-03-28,20:00:00,29,REGULAR SEASON,E2018,73,74,PANATHINAIKOS OPAP ATHENS,REAL MADRID,PAN,MAD,"PITINO, RICHARD ANDREW","LASO BIURRUN, PABLO",40:00,00:00,"LAMONICA, LUIGI","JAVOR, DAMIR","PANTHER, ANNE",OLYMPIC SPORTS CENTER ATHENS,18003,80,25,24,3,4,32,45,59,73,14,33,53,74,,,,,,,,
E2018_226,TEL-CAN,2019-03-28,20:05:00,29,REGULAR SEASON,E2018,90,55,MACCABI FOX TEL AVIV,HERBALIFE GRAN CANARIA,TEL,CAN,"SFAIROPOULOS, IOANNIS","MARTINEZ, PEDRO",40:00,00:00,"LATISEVS, OLEGS","PETEK, SASO","SUKYS, ARTURAS",MENORA MIVTACHIM ARENA,10296,80,14,23,2,3,21,48,64,90,9,30,45,55,,,,,,,,
E2018_227,MIL-ULK,2019-03-28,20:45:00,29,REGULAR SEASON,E2018,90,104,AX ARMANI EXCHANGE OLIMPIA MILAN,FENERBAHCE BEKO ISTANBUL,MIL,ULK,"PIANIGIANI, SIMONE","OBRADOVIC, ZELIMIR",40:00,00:00,"RYZHYK, BORYS","BOLTAUZER, MATEJ","CORTES, CARLOS",MEDIOLANUM FORUM,12227,80,22,24,4,2,17,42,68,90,22,52,73,104,,,,,,,,
E2018_228,BAR-BUD,2019-03-28,21:00:00,29,REGULAR SEASON,E2018,95,83,FC BARCELONA LASSA,BUDUCNOST VOLI PODGORICA,BAR,BUD,"PESIC, SVETISLAV","REPESA, JASMIN",40:00,00:00,"PATERNICO, CARMELO","MANTYLA, PETRI","RACYS, SAULIUS",PALAU BLAUGRANA,4784,80,14,24,2,4,21,44,72,95,22,46,69,83,,,,,,,,
E2018_229,KHI-CSK,2019-03-29,18:00:00,29,REGULAR SEASON,E2018,72,80,KHIMKI MOSCOW REGION,CSKA MOSCOW,KHI,CSK,"KURTINAITIS, RIMAS","ITOUDIS, DIMITRIOS",40:00,00:00,"RADOVIC, SRETEN","MAJKIC, MARIO","VOJINOVIC, MILIJA",ARENA MYTISHCHI,6978,80,31,21,4,4,15,37,51,72,23,49,64,80,,,,,,,,
E2018_230,DAR-MUN,2019-03-29,18:15:00,29,REGULAR SEASON,E2018,92,87,DARUSSAFAKA TEKFEN ISTANBUL,FC BAYERN MUNICH,DAR,MUN,"ERNAK, BURAK SELCUK","RADONJIC, DEJAN",40:00,00:00,"CHRISTODOULOU, CHRISTOS","PEREZ, EMILIO","NIKOLIC, UROS",VOLKSWAGEN ARENA ,3890,80,18,19,3,5,14,44,65,92,27,50,67,87,,,,,,,,
E2018_231,BAS-IST,2019-03-29,20:30:00,29,REGULAR SEASON,E2018,92,102,KIROLBET BASKONIA VITORIA-GASTEIZ,ANADOLU EFES ISTANBUL,BAS,IST,"PERASOVIC, VELIMIR","ATAMAN, ERGIN",40:00,00:00,"LOTTERMOSER, ROBERT","ROCHA, FERNANDO","ZAMOJSKI, JAKUB",FERNANDO BUESA ARENA,11432,80,14,21,5,3,26,53,67,92,30,48,74,102,,,,,,,,
E2018_232,OLY-ZAL,2019-03-29,20:30:00,29,REGULAR SEASON,E2018,68,72,OLYMPIACOS PIRAEUS,ZALGIRIS KAUNAS,OLY,ZAL,"BLATT, DAVID MICHAEL","JASIKEVICIUS, SARUNAS",40:00,00:00,"GARCIA, JUAN CARLOS","JOVCIC, MILIVOJE","RADOJKOVIC, JOSIP",PEACE AND FRIENDSHIP STADIUM,9000,80,22,22,5,5,18,38,51,68,16,34,48,72,,,,,,,,
E2018_233,CSK-BAS,2019-04-04,19:00:00,30,REGULAR SEASON,E2018,82,78,CSKA MOSCOW,KIROLBET BASKONIA VITORIA-GASTEIZ,CSK,BAS,"ITOUDIS, DIMITRIOS","PERASOVIC, VELIMIR",40:00,00:00,"RYZHYK, BORYS","JOVCIC, MILIVOJE","LAURINAVICIUS, JURGIS",MEGASPORT ARENA,5437,80,21,30,3,4,17,40,55,82,21,44,66,78,,,,,,,,
E2018_234,IST-MIL,2019-04-04,19:30:00,30,REGULAR SEASON,E2018,101,95,ANADOLU EFES ISTANBUL,AX ARMANI EXCHANGE OLIMPIA MILAN,IST,MIL,"ATAMAN, ERGIN","PIANIGIANI, SIMONE",40:00,00:00,"PEREZ, MIGUEL ANGEL","BELOSEVIC, ILIJA","PANTHER, ANNE",SINAN ERDEM DOME.,5888,80,15,19,3,3,24,42,74,101,20,53,69,95,,,,,,,,
E2018_235,PAN-BUD,2019-04-04,20:00:00,30,REGULAR SEASON,E2018,87,67,PANATHINAIKOS OPAP ATHENS,BUDUCNOST VOLI PODGORICA,PAN,BUD,"PITINO, RICHARD ANDREW","REPESA, JASMIN",40:00,00:00,"HIERREZUELO, DANIEL","LATISEVS, OLEGS","ISGUDER, SINAN",OLYMPIC SPORTS CENTER ATHENS,13312,80,15,27,3,4,23,49,66,87,21,36,56,67,,,,,,,,
E2018_236,MAD-ZAL,2019-04-04,21:00:00,30,REGULAR SEASON,E2018,86,93,REAL MADRID,ZALGIRIS KAUNAS,MAD,ZAL,"LASO, PABLO","JASIKEVICIUS, SARUNAS",40:00,00:00,"LOTTERMOSER, ROBERT","PETEK, SASO","NIKOLIC, UROS",WIZINK CENTER,8437,80,26,24,4,5,27,37,60,86,25,46,66,93,,,,,,,,
