,date,time,comp,round,day,venue,result,gf,ga,opponent,poss,attendance,captain,formation,referee,match report,notes,dist,g/sh,g/sot,gls,pk,pkatt,sh,sot,sot%,year,team
12,2018-06-12,18:30,Veikkausliiga,Matchweek 13,Tue,Away,L,0.0,2.0,HJK,,3209.0,,,Jari Järvinen,Match Report,,,,,0.0,0.0,0.0,0.0,0.0,,2018,IFK Mariehamn
13,2018-06-16,19:15,Veikkausliiga,Matchweek 14,Sat,Home,L,1.0,3.0,RoPS,,1795.0,,,Mattias Gestranius,Match Report,,,,,1.0,0.0,0.0,0.0,0.0,,2018,IFK Mariehamn
14,2018-06-20,18:30,Veikkausliiga,Matchweek 15,Wed,Away,L,1.0,4.0,VPS,,2021.0,,,Jani Laaksonen,Match Report,,,,,1.0,0.0,0.0,0.0,0.0,,2018,IFK Mariehamn
15,2018-06-25,19:00,Veikkausliiga,Matchweek 16,Mon,Home,W,2.0,1.0,Kemi Kings,,1204.0,,,Oliver Reitala,Match Report,,,,,2.0,0.0,0.0,0.0,0.0,,2018,IFK Mariehamn
16,2018-06-29,18:00,Veikkausliiga,Matchweek 17,Fri,Away,L,0.0,2.0,TPS,,2769.0,,,Dennis Antamo,Match Report,,,,,0.0,0.0,0.0,0.0,0.0,,2018,IFK Mariehamn
17,2018-07-04,19:00,Veikkausliiga,Matchweek 18,Wed,Home,L,1.0,2.0,FC Honka,,1103.0,,,Jari Järvinen,Match Report,,,,,1.0,0.0,0.0,0.0,0.0,,2018,IFK Mariehamn
18,2018-07-22,17:00,Veikkausliiga,Matchweek 20,Sun,Away,L,0.0,2.0,Lahti,,1519.0,,,Atte Jussila,Match Report,,,,,0.0,0.0,0.0,0.0,0.0,,2018,IFK Mariehamn
19,2018-07-29,19:00,Veikkausliiga,Matchweek 21,Sun,Home,W,1.0,0.0,SJK,,1380.0,,,Petri Viljanen,Match Report,,,,,1.0,0.0,0.0,0.0,0.0,,2018,IFK Mariehamn
20,2018-08-04,17:00,Veikkausliiga,Matchweek 22,Sat,Away,L,0.0,3.0,Inter Turku,,1711.0,,,Mikko Leino,Match Report,,,,,0.0,0.0,0.0,0.0,0.0,,2018,IFK Mariehamn
21,2018-08-12,18:30,Veikkausliiga,Matchweek 23,Sun,Away,L,0.0,1.0,RoPS,,2392.0,,,Atte Jussila,Match Report,,,,,0.0,0.0,0.0,0.0,0.0,,2018,IFK Mariehamn
22,2018-08-19,19:00,Veikkausliiga,Matchweek 24,Sun,Home,D,0.0,0.0,FC Honka,,1102.0,,,Mohammad Al Emara,Match Report,,,,,0.0,0.0,0.0,0.0,0.0,,2018,IFK Mariehamn
23,2018-08-24,18:30,Veikkausliiga,Matchweek 25,Fri,Away,D,1.0,1.0,VPS,,2009.0,,,Antti Munukka,Match Report,,,,,1.0,0.0,0.0,0.0,0.0,,2018,IFK Mariehamn
24,2018-08-29,18:30,Veikkausliiga,Matchweek 3,Wed,Away,W,2.0,1.0,Ilves,,2522.0,,,Jani Laaksonen,Match Report,,,,,2.0,0.0,0.0,0.0,0.0,,2018,IFK Mariehamn
25,2018-09-02,19:00,Veikkausliiga,Matchweek 26,Sun,Home,L,3.0,6.0,Ilves,,1207.0,,,Joni Hyytiä,Match Report,,,,,3.0,1.0,1.0,0.0,0.0,,2018,IFK Mariehamn
26,2018-09-13,18:30,Veikkausliiga,Matchweek 27,Thu,Away,L,0.0,2.0,HJK,,2678.0,,,Joni Hyytiä,Match Report,,,,,0.0,0.0,0.0,0.0,0.0,,2018,IFK Mariehamn
27,2018-09-17,19:00,Veikkausliiga,Matchweek 28,Mon,Home,W,1.0,0.0,SJK,,1514.0,,,Jari Järvinen,Match Report,,,,,1.0,1.0,1.0,0.0,0.0,,2018,IFK Mariehamn
28,2018-09-23,19:00,Veikkausliiga,Matchweek 29,Sun,Home,D,2.0,2.0,TPS,,1307.0,,,Mohammad Al Emara,Match Report,,,,,2.0,0.0,0.0,0.0,0.0,,2018,IFK Mariehamn
29,2018-09-29,17:00,Veikkausliiga,Matchweek 30,Sat,Away,D,1.0,1.0,Inter Turku,,1235.0,,,Atte Jussila,Match Report,,,,,1.0,0.0,0.0,0.0,0.0,,2018,IFK Mariehamn
30,2018-10-07,17:00,Veikkausliiga,Matchweek 31,Sun,Home,W,3.0,0.0,Lahti,,1215.0,,,Mikko Leino,Match Report,,,,,3.0,0.0,0.0,0.0,0.0,,2018,IFK Mariehamn
31,2018-10-21,14:30,Veikkausliiga,Matchweek 32,Sun,Away,L,0.0,2.0,Kemi Kings,,716.0,,,Mohammad Al Emara,Match Report,,,,,0.0,0.0,0.0,,,,2018,IFK Mariehamn
32,2018-10-27,15:00,Veikkausliiga,Matchweek 33,Sat,Home,L,1.0,2.0,KuPS,,1509.0,,,Mattias Gestranius,Match Report,,,,,1.0,0.0,0.0,,,,2018,IFK Mariehamn
33,,,,,,,,,,,,,,,,,,,,,37.0,4.0,4.0,0.0,0.0,,2018,IFK Mariehamn
0,2018-04-08,15:00,Veikkausliiga,Matchweek 1,Sun,Away,L,2.0,3.0,Lahti,,2385.0,,,Jani Laaksonen,Match Report,,,,,2.0,0.0,0.0,0.0,0.0,,2018,TPS
1,2018-04-15,15:00,Veikkausliiga,Matchweek 2,Sun,Home,L,0.0,2.0,SJK,,794.0,,,Kalle Mäkinen,Match Report,,,,,0.0,0.0,0.0,0.0,0.0,,2018,TPS
2,2018-04-21,16:00,Veikkausliiga,Matchweek 3,Sat,Away,W,2.0,1.0,Inter Turku,,5525.0,,,Mattias Gestranius,Match Report,,,,,2.0,0.0,0.0,0.0,0.0,,2018,TPS
3,2018-04-28,17:00,Veikkausliiga,Matchweek 5,Sat,Home,D,0.0,0.0,RoPS,,3009.0,,,Jari Järvinen,Match Report,,,,,0.0,0.0,0.0,0.0,0.0,,2018,TPS
4,2018-05-03,19:00,Veikkausliiga,Matchweek 7,Thu,Away,L,2.0,3.0,IFK Mariehamn,,903.0,,,Antti Munukka,Match Report,,,,,2.0,0.0,0.0,0.0,0.0,,2018,TPS
5,2018-05-07,18:30,Veikkausliiga,Matchweek 7,Mon,Home,L,0.0,1.0,VPS,,2594.0,,,Petri Viljanen,Match Report,,,,,0.0,0.0,0.0,0.0,0.0,,2018,TPS
6,2018-05-13,18:30,Veikkausliiga,Matchweek 8,Sun,Away,D,2.0,2.0,Kemi Kings,,439.0,,,Ville Nevalainen,Match Report,,,,,2.0,0.0,0.0,0.0,0.0,,2018,TPS
7,2018-05-18,18:30,Veikkausliiga,Matchweek 9,Fri,Home,L,0.0,1.0,HJK,,3884.0,,,Marko Grönholm,Match Report,,,,,0.0,0.0,0.0,0.0,0.0,,2018,TPS
8,2018-05-22,18:30,Veikkausliiga,Matchweek 10,Tue,Home,D,0.0,0.0,FC Honka,,2704.0,,,Dennis Antamo,Match Report,,,,,0.0,0.0,0.0,0.0,0.0,,2018,TPS
9,2018-05-26,15:00,Veikkausliiga,Matchweek 11,Sat,Away,L,0.0,2.0,Ilves,,3312.0,,,Petri Viljanen,Match Report,,,,,0.0,0.0,0.0,0.0,0.0,,2018,TPS
10,2018-06-01,18:30,Veikkausliiga,Matchweek 12,Fri,Home,D,0.0,0.0,KuPS,,2689.0,,,Oskari Hämäläinen,Match Report,,,,,0.0,0.0,1.0,0.0,0.0,,2018,TPS
11,2018-06-12,18:30,Veikkausliiga,Matchweek 13,Tue,Away,L,0.0,4.0,SJK,,2516.0,,,Kalle Mäkinen,Match Report,,,,,0.0,0.0,0.0,0.0,0.0,,2018,TPS
12,2018-06-15,20:30,Veikkausliiga,Matchweek 14,Fri,Home,D,1.0,1.0,Lahti,,2269.0,,,Petri Viljanen,Match Report,,,,,1.0,1.0,1.0,0.0,0.0,,2018,TPS
13,2018-06-20,18:30,Veikkausliiga,Matchweek 15,Wed,Home,D,1.0,1.0,Inter Turku,,5046.0,,,Ville Nevalainen,Match Report,,,,,1.0,0.0,0.0,0.0,0.0,,2018,TPS
14,2018-06-26,18:30,Veikkausliiga,Matchweek 16,Tue,Away,D,0.0,0.0,RoPS,,2822.0,,,Jani Laaksonen,Match Report,,,,,0.0,0.0,0.0,0.0,0.0,,2018,TPS
15,2018-06-29,18:00,Veikkausliiga,Matchweek 17,Fri,Home,W,2.0,0.0,IFK Mariehamn,,2769.0,,,Dennis Antamo,Match Report,,,,,2.0,0.0,0.0,0.0,0.0,,2018,TPS
16,2018-07-04,18:30,Veikkausliiga,Matchweek 18,Wed,Away,L,0.0,2.0,VPS,,2323.0,,,Ville Nevalainen,Match Report,,,,,0.0,0.0,0.0,0.0,0.0,,2018,TPS
17,2018-07-07,14:00,Veikkausliiga,Matchweek 19,Sat,Home,W,3.0,2.0,Kemi Kings,,2280.0,,,Marko Grönholm,Match Report,,,,,3.0,0.0,0.0,0.0,0.0,,2018,TPS
18,2018-07-14,19:00,Veikkausliiga,Matchweek 19,Sat,Away,L,1.0,2.0,HJK,,2311.0,,,Atte Jussila,Match Report,,,,,1.0,0.0,0.0,0.0,0.0,,2018,TPS
19,2018-07-21,17:00,Veikkausliiga,Matchweek 20,Sat,Away,L,0.0,2.0,FC Honka,,1929.0,,,Mohammad Al Emara,Match Report,,,,,0.0,0.0,0.0,0.0,0.0,,2018,TPS
20,2018-07-30,18:30,Veikkausliiga,Matchweek 21,Mon,Home,L,1.0,3.0,Ilves,,2765.0,,,Kalle Mäkinen,Match Report,,,,,1.0,1.0,1.0,0.0,0.0,,2018,TPS
21,2018-08-05,17:00,Veikkausliiga,Matchweek 22,Sun,Away,L,2.0,3.0,KuPS,,2175.0,,,Jani Laaksonen,Match Report,,,,,2.0,0.0,0.0,0.0,0.0,,2018,TPS
22,2018-08-11,17:00,Veikkausliiga,Matchweek 23,Sat,Away,L,0.0,3.0,FC Honka,,1962.0,,,Antti Munukka,Match Report,,,,,0.0,0.0,0.0,0.0,0.0,,2018,TPS
23,2018-08-17,18:30,Veikkausliiga,Matchweek 24,Fri,Home,W,4.0,1.0,VPS,,2791.0,,,Kalle Mäkinen,Match Report,,,,,4.0,0.0,1.0,0.0,0.0,,2018,TPS
24,2018-08-25,17:00,Veikkausliiga,Matchweek 25,Sat,Away,L,0.0,2.0,Ilves,,3068.0,,,Jari Järvinen,Match Report,,,,,0.0,0.0,0.0,0.0,0.0,,2018,TPS
25,2018-08-31,18:30,Veikkausliiga,Matchweek 26,Fri,Home,W,4.0,1.0,Kemi Kings,,3165.0,,,Dennis Antamo,Match Report,,,,,4.0,0.0,0.0,0.0,0.0,,2018,TPS
26,2018-09-13,18:30,Veikkausliiga,Matchweek 27,Thu,Away,L,0.0,1.0,SJK,,2684.0,,,Oskari Hämäläinen,Match Report,,,,,0.0,0.0,0.0,0.0,0.0,,2018,TPS
27,2018-09-17,18:30,Veikkausliiga,Matchweek 28,Mon,Home,W,1.0,0.0,Inter Turku,,5560.0,,,Mattias Gestranius,Match Report,,,,,1.0,0.0,0.0,0.0,0.0,,2018,TPS
28,2018-09-23,19:00,Veikkausliiga,Matchweek 29,Sun,Away,D,2.0,2.0,IFK Mariehamn,,1307.0,,,Mohammad Al Emara,Match Report,,,,,2.0,0.0,0.0,0.0,0.0,,2018,TPS
29,2018-09-30,18:30,Veikkausliiga,Matchweek 30,Sun,Away,W,5.0,2.0,Lahti,,1149.0,,,Dennis Antamo,Match Report,,,,,5.0,1.0,1.0,0.0,0.0,,2018,TPS
30,2018-10-06,16:00,Veikkausliiga,Matchweek 31,Sat,Home,L,1.0,2.0,RoPS,,2721.0,,,Dennis Antamo,Match Report,,,,,1.0,0.0,0.0,0.0,0.0,,2018,TPS
31,2018-10-21,14:30,Veikkausliiga,Matchweek 32,Sun,Away,L,1.0,2.0,KuPS,,3178.0,,,Petri Viljanen,Match Report,,,,,1.0,0.0,0.0,,,,2018,TPS
32,2018-10-27,15:00,Veikkausliiga,Matchweek 33,Sat,Home,L,0.0,4.0,HJK,,3025.0,,,Atte Jussila,Match Report,,,,,0.0,0.0,0.0,,,,2018,TPS
33,,,,,,,,,,,,,,,,,,,,,37.0,3.0,5.0,0.0,0.0,,2018,TPS
0,2018-04-07,17:00,Veikkausliiga,Matchweek 1,Sat,Away,W,1.0,0.0,SJK,,1694.0,,,Petri Viljanen,Match Report,,,,,1.0,0.0,0.0,0.0,0.0,,2018,PS Kemi Kings
1,2018-04-15,15:00,Veikkausliiga,Matchweek 2,Sun,Home,L,2.0,4.0,Inter Turku,,554.0,,,Ville Nevalainen,Match Report,,,,,2.0,1.0,1.0,0.0,0.0,,2018,PS Kemi Kings
2,2018-04-22,16:00,Veikkausliiga,Matchweek 4,Sun,Away,L,0.0,3.0,RoPS,,2922.0,,,Mikko Leino,Match Report,,,,,0.0,0.0,0.0,0.0,0.0,,2018,PS Kemi Kings
3,2018-04-29,18:00,Veikkausliiga,Matchweek 6,Sun,Home,L,2.0,3.0,IFK Mariehamn,,341.0,,,Antti Munukka,Match Report,,,,,2.0,0.0,0.0,0.0,0.0,,2018,PS Kemi Kings
4,2018-05-03,18:30,Veikkausliiga,Matchweek 6,Thu,Away,L,1.0,3.0,VPS,,1457.0,,,Marko Grönholm,Match Report,,,,,1.0,0.0,0.0,0.0,0.0,,2018,PS Kemi Kings
5,2018-05-07,18:00,Veikkausliiga,Matchweek 7,Mon,Home,L,1.0,2.0,HJK,,710.0,,,Joni Hyytiä,Match Report,,,,,1.0,0.0,0.0,0.0,0.0,,2018,PS Kemi Kings
6,2018-05-13,18:30,Veikkausliiga,Matchweek 8,Sun,Home,D,2.0,2.0,TPS,,439.0,,,Ville Nevalainen,Match Report,,,,,2.0,0.0,0.0,0.0,0.0,,2018,PS Kemi Kings
7,2018-05-18,18:30,Veikkausliiga,Matchweek 9,Fri,Away,L,1.0,2.0,FC Honka,,991.0,,,Jani Laaksonen,Match Report,,,,,1.0,0.0,0.0,0.0,0.0,,2018,PS Kemi Kings
8,2018-05-22,18:30,Veikkausliiga,Matchweek 10,Tue,Home,L,0.0,2.0,Ilves,,1737.0,,,Oskari Hämäläinen,Match Report,,,,,0.0,0.0,0.0,0.0,0.0,,2018,PS Kemi Kings
9,2018-05-26,15:00,Veikkausliiga,Matchweek 11,Sat,Away,W,3.0,2.0,KuPS,,2560.0,,,Mohammad Al Emara,Match Report,,,,,3.0,0.0,0.0,0.0,0.0,,2018,PS Kemi Kings
10,2018-06-02,17:00,Veikkausliiga,Matchweek 12,Sat,Home,D,0.0,0.0,Lahti,,1278.0,,,Mikko Leino,Match Report,,,,,0.0,0.0,0.0,0.0,0.0,,2018,PS Kemi Kings
11,2018-06-12,18:30,Veikkausliiga,Matchweek 13,Tue,Away,L,0.0,1.0,Inter Turku,,2615.0,,,Mattias Gestranius,Match Report,,,,,0.0,0.0,0.0,0.0,0.0,,2018,PS Kemi Kings
12,2018-06-16,18:30,Veikkausliiga,Matchweek 14,Sat,Home,W,1.0,0.0,SJK,,1344.0,,,Jari Järvinen,Match Report,,,,,1.0,0.0,0.0,0.0,0.0,,2018,PS Kemi Kings
13,2018-06-21,17:30,Veikkausliiga,Matchweek 15,Thu,Home,L,0.0,1.0,RoPS,,3650.0,,,Petri Viljanen,Match Report,,,,,0.0,0.0,0.0,0.0,0.0,,2018,PS Kemi Kings
14,2018-06-25,19:00,Veikkausliiga,Matchweek 16,Mon,Away,L,1.0,2.0,IFK Mariehamn,,1204.0,,,Oliver Reitala,Match Report,,,,,1.0,0.0,0.0,0.0,0.0,,2018,PS Kemi Kings
15,2018-06-30,15:00,Veikkausliiga,Matchweek 17,Sat,Home,L,0.0,1.0,VPS,,1187.0,,,Atte Jussila,Match Report,,,,,0.0,0.0,0.0,0.0,0.0,,2018,PS Kemi Kings
16,2018-07-04,18:30,Veikkausliiga,Matchweek 18,Wed,Away,L,0.0,2.0,HJK,,2806.0,,,Oskari Hämäläinen,Match Report,,,,,0.0,0.0,0.0,0.0,0.0,,2018,PS Kemi Kings
17,2018-07-07,14:00,Veikkausliiga,Matchweek 19,Sat,Away,L,2.0,3.0,TPS,,2280.0,,,Marko Grönholm,Match Report,,,,,2.0,0.0,0.0,0.0,0.0,,2018,PS Kemi Kings
18,2018-07-14,19:00,Veikkausliiga,Matchweek 20,Sat,Home,D,1.0,1.0,FC Honka,,1209.0,,,Dennis Antamo,Match Report,,,,,1.0,0.0,0.0,0.0,0.0,,2018,PS Kemi Kings
19,2018-07-22,17:00,Veikkausliiga,Matchweek 20,Sun,Away,L,0.0,2.0,Ilves,,2822.0,,,Oskari Hämäläinen,Match Report,,,,,0.0,0.0,0.0,0.0,0.0,,2018,PS Kemi Kings
20,2018-07-29,18:30,Veikkausliiga,Matchweek 21,Sun,Home,W,3.0,2.0,KuPS,,1320.0,,,Mikko Leino,Match Report,,,,,2.0,0.0,0.0,0.0,0.0,,2018,PS Kemi Kings
21,2018-08-05,17:00,Veikkausliiga,Matchweek 22,Sun,Away,D,1.0,1.0,Lahti,,1932.0,,,Oskari Hämäläinen,Match Report,,,,,1.0,0.0,0.0,0.0,0.0,,2018,PS Kemi Kings
22,2018-08-12,18:30,Veikkausliiga,Matchweek 23,Sun,Away,L,1.0,3.0,KuPS,,1843.0,,,Joni Hyytiä,Match Report,,,,,1.0,0.0,0.0,0.0,0.0,,2018,PS Kemi Kings
23,2018-08-19,13:00,Veikkausliiga,Matchweek 24,Sun,Away,D,0.0,0.0,HJK,,2812.0,,,Dennis Antamo,Match Report,,,,,0.0,0.0,0.0,0.0,0.0,,2018,PS Kemi Kings
24,2018-08-25,17:00,Veikkausliiga,Matchweek 25,Sat,Home,D,0.0,0.0,SJK,,1412.0,,,Marko Grönholm,Match Report,,,,,0.0,0.0,0.0,0.0,0.0,,2018,PS Kemi Kings
25,2018-08-31,18:30,Veikkausliiga,Matchweek 26,Fri,Away,L,1.0,4.0,TPS,,3165.0,,,Dennis Antamo,Match Report,,,,,1.0,0.0,0.0,0.0,0.0,,2018,PS Kemi Kings
26,2018-09-14,17:30,Veikkausliiga,Matchweek 27,Fri,Home,L,0.0,2.0,RoPS,,2248.0,,,Ville Nevalainen,Match Report,,,,,0.0,0.0,0.0,0.0,0.0,,2018,PS Kemi Kings
27,2018-09-17,18:30,Veikkausliiga,Matchweek 28,Mon,Away,L,1.0,2.0,FC Honka,,1381.0,,,Atte Jussila,Match Report,,,,,1.0,0.0,0.0,0.0,0.0,,2018,PS Kemi Kings
28,2018-09-22,16:00,Veikkausliiga,Matchweek 29,Sat,Home,L,0.0,2.0,VPS,,575.0,,,Antti Munukka,Match Report,,,,,0.0,0.0,0.0,0.0,0.0,,2018,PS Kemi Kings
29,2018-09-29,17:00,Veikkausliiga,Matchweek 30,Sat,Away,L,0.0,4.0,Ilves,,2095.0,,,Antti Munukka,Match Report,,,,,0.0,0.0,0.0,0.0,0.0,,2018,PS Kemi Kings
30,2018-10-06,15:00,Veikkausliiga,Matchweek 31,Sat,Home,L,0.0,2.0,Inter Turku,,619.0,,,Jari Järvinen,Match Report,,,,,0.0,0.0,0.0,0.0,0.0,,2018,PS Kemi Kings
31,2018-10-21,14:30,Veikkausliiga,Matchweek 32,Sun,Home,W,2.0,0.0,IFK Mariehamn,,716.0,,,Mohammad Al Emara,Match Report,,,,,2.0,0.0,0.0,,,,2018,PS Kemi Kings
32,2018-10-27,15:00,Veikkausliiga,Matchweek 33,Sat,Away,W,2.0,1.0,Lahti,,1036.0,,,Jari Järvinen,Match Report,,,,,2.0,0.0,0.0,,,,2018,PS Kemi Kings
33,,,,,,,,,,,,,,,,,,,,,28.0,1.0,1.0,0.0,0.0,,2018,PS Kemi Kings
0,2017-04-05,18:30,Veikkausliiga,Matchweek 1,Wed,Home,W,5.0,0.0,VPS,,4123.0,,,Petri Viljanen,Match Report,,,,,4.0,1.0,1.0,0.0,0.0,,2017,HJK Helsinki
1,2017-04-10,18:30,Veikkausliiga,Matchweek 2,Mon,Home,W,2.0,0.0,KuPS,,3214.0,,,Oskari Hämäläinen,Match Report,,,,,2.0,1.0,1.0,0.0,0.0,,2017,HJK Helsinki
2,2017-04-15,16:00,Veikkausliiga,Matchweek 2,Sat,Away,D,1.0,1.0,IFK Mariehamn,,1360.0,,,Marko Grönholm,Match Report,,,,,1.0,0.0,0.0,0.0,0.0,,2017,HJK Helsinki
3,2017-04-23,17:00,Veikkausliiga,Matchweek 3,Sun,Away,W,5.0,1.0,JJK,,2346.0,,,Dennis Antamo,Match Report,,,,,5.0,0.0,0.0,0.0,0.0,,2017,HJK Helsinki
4,2017-04-29,16:00,Veikkausliiga,Matchweek 4,Sat,Home,D,1.0,1.0,Inter Turku,,3721.0,,,Atte Jussila,Match Report,,,,,1.0,0.0,0.0,0.0,0.0,,2017,HJK Helsinki
5,2017-05-06,17:00,Veikkausliiga,Matchweek 5,Sat,Away,L,1.0,2.0,VPS,,2689.0,,,Oskari Hämäläinen,Match Report,,,,,1.0,0.0,0.0,0.0,0.0,,2017,HJK Helsinki
6,2017-05-11,18:30,Veikkausliiga,Matchweek 6,Thu,Home,W,2.0,0.0,Ilves,,4111.0,,,Dennis Antamo,Match Report,,,,,2.0,0.0,0.0,0.0,0.0,,2017,HJK Helsinki
7,2017-05-19,18:00,Veikkausliiga,Matchweek 7,Fri,Away,W,1.0,0.0,Kemi Kings,,777.0,,,Kalle Mäkinen,Match Report,,,,,1.0,0.0,0.0,0.0,0.0,,2017,HJK Helsinki
8,2017-05-23,18:30,Veikkausliiga,Matchweek 8,Tue,Away,D,0.0,0.0,HIFK,,10500.0,,,Antti Munukka,Match Report,,,,,0.0,0.0,0.0,0.0,0.0,,2017,HJK Helsinki
9,2017-05-27,15:00,Veikkausliiga,Matchweek 9,Sat,Away,D,0.0,0.0,Lahti,,3065.0,,,Jani Laaksonen,Match Report,,,,,0.0,0.0,0.0,0.0,0.0,,2017,HJK Helsinki
10,2017-05-31,18:30,Veikkausliiga,Matchweek 10,Wed,Home,W,6.0,0.0,SJK,,5575.0,,,Ville Nevalainen,Match Report,,,,,6.0,0.0,0.0,0.0,0.0,,2017,HJK Helsinki
11,2017-06-04,18:30,Veikkausliiga,Matchweek 11,Sun,Away,W,4.0,1.0,RoPS,,1465.0,,,Jari Järvinen,Match Report,,,,,3.0,0.0,0.0,0.0,0.0,,2017,HJK Helsinki
12,2017-06-15,18:30,Veikkausliiga,Matchweek 12,Thu,Home,W,4.0,0.0,JJK,,3921.0,,,Oskari Hämäläinen,Match Report,,,,,4.0,0.0,0.0,0.0,0.0,,2017,HJK Helsinki
13,2017-06-18,18:30,Veikkausliiga,Matchweek 13,Sun,Away,W,2.0,0.0,KuPS,,3097.0,,,Petri Viljanen,Match Report,,,,,2.0,1.0,1.0,0.0,0.0,,2017,HJK Helsinki
14,2017-06-22,18:30,Veikkausliiga,Matchweek 14,Thu,Home,W,2.0,0.0,IFK Mariehamn,,3007.0,,,Mattias Gestranius,Match Report,,,,,2.0,0.0,0.0,0.0,0.0,,2017,HJK Helsinki
15,2017-07-02,18:30,Veikkausliiga,Matchweek 16,Sun,Away,D,1.0,1.0,Inter Turku,,3062.0,,,Petri Viljanen,Match Report,,,,,1.0,0.0,0.0,0.0,0.0,,2017,HJK Helsinki
16,2017-07-16,18:30,Veikkausliiga,Matchweek 17,Sun,Away,D,1.0,1.0,Ilves,,5050.0,,,Mattias Gestranius,Match Report,,,,,1.0,0.0,0.0,0.0,0.0,,2017,HJK Helsinki
17,2017-07-23,18:30,Veikkausliiga,Matchweek 18,Sun,Home,W,3.0,1.0,Kemi Kings,,2912.0,,,Jari Järvinen,Match Report,,,,,3.0,1.0,2.0,0.0,0.0,,2017,HJK Helsinki
18,2017-07-31,18:30,Veikkausliiga,Matchweek 19,Mon,Home,W,2.0,0.0,HIFK,,10500.0,,,Mattias Gestranius,Match Report,,,,,2.0,0.0,0.0,0.0,0.0,,2017,HJK Helsinki
19,2017-08-06,15:00,Veikkausliiga,Matchweek 20,Sun,Home,D,0.0,0.0,Lahti,,3653.0,,,Jari Järvinen,Match Report,,,,,0.0,0.0,0.0,0.0,0.0,,2017,HJK Helsinki
20,2017-08-10,20:00,Veikkausliiga,Matchweek 21,Thu,Away,W,6.0,0.0,SJK,,4005.0,,,Kalle Mäkinen,Match Report,,,,,6.0,1.0,1.0,0.0,0.0,,2017,HJK Helsinki
21,2017-08-14,18:30,Veikkausliiga,Matchweek 22,Mon,Home,L,0.0,1.0,RoPS,,9427.0,,,Atte Jussila,Match Report,,,,,0.0,0.0,0.0,0.0,0.0,,2017,HJK Helsinki
22,2017-08-20,18:30,Veikkausliiga,Matchweek 23,Sun,Away,W,4.0,0.0,JJK,,2258.0,,,Mikko Leino,Match Report,,,,,4.0,0.0,0.0,0.0,0.0,,2017,HJK Helsinki
23,2017-08-27,18:30,Veikkausliiga,Matchweek 24,Sun,Home,W,1.0,0.0,KuPS,,5521.0,,,Dennis Antamo,Match Report,,,,,1.0,0.0,0.0,0.0,0.0,,2017,HJK Helsinki
24,2017-09-08,18:30,Veikkausliiga,Matchweek 25,Fri,Away,W,3.0,0.0,VPS,,2759.0,,,Mikko Mörö,Match Report,,,,,3.0,0.0,0.0,0.0,0.0,,2017,HJK Helsinki
25,2017-09-12,18:30,Veikkausliiga,Matchweek 26,Tue,Home,W,2.0,1.0,HIFK,,8567.0,,,Petri Viljanen,Match Report,,,,,2.0,0.0,0.0,0.0,0.0,,2017,HJK Helsinki
26,2017-09-16,17:00,Veikkausliiga,Matchweek 27,Sat,Away,W,4.0,1.0,Ilves,,4517.0,,,Ville Nevalainen,Match Report,,,,,4.0,0.0,0.0,0.0,0.0,,2017,HJK Helsinki
27,2017-09-27,18:30,Veikkausliiga,Matchweek 28,Wed,Home,W,1.0,0.0,IFK Mariehamn,,3217.0,,,Dennis Antamo,Match Report,,,,,1.0,0.0,0.0,0.0,0.0,,2017,HJK Helsinki
28,2017-09-30,17:00,Veikkausliiga,Matchweek 29,Sat,Home,W,4.0,0.0,Kemi Kings,,3151.0,,,Toni Pohjoismäki,Match Report,,,,,4.0,0.0,0.0,0.0,0.0,,2017,HJK Helsinki
29,2017-10-12,20:00,Veikkausliiga,Matchweek 30,Thu,Away,W,2.0,0.0,SJK,,2135.0,,,Mikko Mörö,Match Report,,,,,2.0,0.0,0.0,0.0,0.0,,2017,HJK Helsinki
30,2017-10-16,18:30,Veikkausliiga,Matchweek 31,Mon,Home,W,3.0,0.0,Lahti,,3521.0,,,Mattias Gestranius,Match Report,,,,,3.0,0.0,0.0,0.0,0.0,,2017,HJK Helsinki
31,2017-10-20,18:30,Veikkausliiga,Matchweek 32,Fri,Away,W,3.0,1.0,Inter Turku,,1970.0,,,Petri Viljanen,Match Report,,,,,3.0,0.0,0.0,0.0,0.0,,2017,HJK Helsinki
32,2017-10-28,14:00,Veikkausliiga,Matchweek 33,Sat,Home,L,2.0,3.0,RoPS,,3102.0,,,Ville Nevalainen,Match Report,,,,,2.0,0.0,0.0,0.0,0.0,,2017,HJK Helsinki
33,,,,,,,,,,,,,,,,,,,,,80.0,5.0,6.0,0.0,0.0,,2017,HJK Helsinki
0,2017-04-10,18:30,Veikkausliiga,Matchweek 2,Mon,Away,L,0.0,2.0,HJK,,3214.0,,,Oskari Hämäläinen,Match Report,,,,,0.0,0.0,0.0,0.0,0.0,,2017,KuPS
1,2017-04-17,16:00,Veikkausliiga,Matchweek 3,Mon,Home,W,2.0,1.0,Inter Turku,,1843.0,,,Ville Nevalainen,Match Report,,,,,2.0,0.0,0.0,0.0,0.0,,2017,KuPS
2,2017-04-22,16:00,Veikkausliiga,Matchweek 3,Sat,Away,D,2.0,2.0,VPS,,1809.0,,,Oskari Hämäläinen,Match Report,,,,,2.0,0.0,0.0,0.0,0.0,,2017,KuPS
